 Mean of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,is_pulsar
82.703125,2.544943671,1.641304348,13.15851135,0
150.2421875,0.18193525,2.121237458,13.06605999,0
170.4765625,0.695876403,62.5493311,90.90053041,0
122.3203125,0.508590169,1.711538462,13.51412864,0
90.6640625,0.338482623,3.04180602,18.37435662,0
112.46875,1.506196542,2.986622074,21.17848552,1
99.828125,0.499028959,2.224916388,12.91173073,0
110.0859375,0.352251488,4.532608696,27.61663815,0
127.515625,-0.479002842,2.946488294,17.35153399,0
147.1015625,0.147755616,107.4673913,110.6422106,0
125.359375,-0.543676384,1.723244147,11.98819772,0
90.4140625,1.547405787,1.508361204,13.05977115,0
79.7265625,3.964139331,7.923913043,36.50514322,1
130.125,-0.051689307,2.365384615,14.28535416,0
128.921875,-0.402682838,2.661371237,18.63986843,0
106.7265625,0.037686388,0.631270903,10.46080399,0
115.921875,-0.22591033,1.704013378,14.34714207,0
111.6640625,-0.50100524,8.203177258,31.66013641,0
130.640625,-0.200793737,11.64297659,41.90497842,0
108.3828125,0.04487079,2.535117057,16.39162047,0
73.015625,4.099756873,1.751672241,18.04998742,0
84.4765625,2.359105176,8.35367893,35.96427754,1
115.484375,0.127265565,3.975752508,19.76839765,0
98.640625,0.839587329,1.97826087,13.2757428,0
42.5546875,25.65261075,17.7173913,48.29203662,1
132.421875,0.382884813,2.701505017,15.68754372,0
136.0703125,-0.022722918,2.120401338,18.16495077,0
103.2734375,0.643784304,0.810200669,10.25110792,0
140.4140625,-0.214937275,3.126254181,19.37631074,0
113.78125,-0.358455399,4.921404682,26.86480789,0
16.5390625,15.39874146,109.1831104,53.13709551,1
134.328125,-0.467657593,1.070234114,12.24451622,0
115.0078125,0.04707412,3.33361204,22.04798447,0
121.328125,-0.187830949,0.622909699,9.361422488,0
108.546875,0.497890901,0.857859532,12.35016675,0
116.8671875,-0.192291213,116.8896321,61.61430246,0
75.296875,4.684520017,60.69063545,48.62992059,0
121.5,-0.08288738,1.730769231,14.43435457,0
107.5625,0.651157683,2.784280936,16.76450963,0
115.8671875,-0.224505358,2.101170569,12.68286833,0
129.2109375,0.116991167,3.098662207,16.72446283,0
149.3671875,-0.53480683,92.56438127,103.2770653,0
108.140625,0.058469048,2.455685619,16.52110871,0
111.1171875,2.040053147,2.685618729,16.88847425,0
101.953125,1.38817174,1.142140468,14.68145134,0
97.6171875,2.037360472,2.378762542,16.85987451,0
131.1640625,-0.389174098,8.252508361,33.76737435,0
106.015625,0.274100681,6.869565217,32.52883532,0
148.5234375,-0.323275582,2.465719064,19.77011686,0
144.234375,-0.341662017,3.360367893,22.17820199,0
141.5,-0.170372455,6.179765886,30.00435239,0
54.625,10.56004668,49.89214047,80.69743589,1
121.6328125,0.105289401,2.357023411,15.63073443,0
109.4765625,0.467833372,2.304347826,17.9251327,0
108.9765625,1.737572433,4.972408027,23.96667296,0
97.71875,1.707392146,0.866220736,10.46936107,0
119.8203125,0.050026209,2.50083612,16.46245854,0
117.2890625,-0.260869968,4.642976589,23.5452768,0
131.9140625,-0.134641346,3.179765886,22.19091588,0
120.640625,-0.252280925,3.151337793,21.52527502,0
127.3046875,0.186469076,3.398829431,22.21299219,0
112.546875,0.218698837,1.897993311,12.24838926,0
118.1484375,-0.486283072,4.150501672,21.60911701,0
21.796875,16.0126981,58.32692308,64.92494492,1
147.8359375,-0.288851172,2.692307692,17.08088101,0
107.3359375,-0.319198584,3.705685619,25.3184798,0
147.9921875,0.16954387,1.540133779,10.92269406,0
144.9140625,-0.726967553,5.572742475,26.99338256,0
125.0703125,0.0981407,2.102006689,14.22876741,0
81.0546875,3.28131762,5.079431438,28.2171977,1
115.1015625,-0.048367387,3.180602007,17.8550694,0
100.6875,0.186892516,0.433946488,8.05394551,0
114.875,-0.308388776,12.14130435,39.20560587,0
130.1640625,0.028545826,2.31187291,15.65244036,0
101.125,1.001020475,1.607023411,11.42202374,0
75.75,3.833837119,1.201505017,12.58823166,0
137.2890625,0.37011829,38.94899666,69.89112345,0
97.265625,1.192393062,2.43729097,20.5490338,0
118.71875,-0.44027594,2.02090301,15.11031004,0
117.4765625,0.138092921,4.527591973,22.67864954,0
104.6953125,0.325643415,1.576086957,12.45889818,0
117.828125,-0.375585876,0.24916388,7.473461921,0
121.59375,-0.324633641,23.94230769,58.23787154,0
103.453125,1.594754784,8.591137124,37.45605079,0
106.7109375,0.536245262,1.531772575,15.33957308,0
105.296875,0.035099156,10.19147157,40.29700721,0
111.0625,-0.120349572,3.483277592,23.47261739,0
126.890625,-0.274938662,4.235785953,24.84994277,0
94.4609375,3.631422313,4.328595318,23.49937489,0
65.1640625,3.713695014,56.56354515,76.74473482,1
108.4609375,0.201526973,2.127090301,13.63875437,0
101.2265625,0.628428701,2.64632107,14.33297861,0
156.5625,-0.636642848,128.8996656,85.67322396,0
66.3828125,7.79448798,7.407190635,36.72125293,1
111.3515625,-0.499100853,12.18729097,46.76394188,1
113.7734375,0.529728748,2.433110368,14.75110247,0
101.5390625,2.201197395,2.551003344,14.56922952,0
109.796875,0.839964922,2.012541806,17.39951591,0
99.828125,1.837508348,1.316889632,17.50553899,0
113.8125,1.823854061,1.100334448,10.26472186,0
119.3046875,-0.347364661,1.802675585,15.65988397,0
137.1796875,0.281958546,1.705685619,15.30685032,0
131.59375,0.006717872,3.363712375,19.54915734,0
129.71875,-0.479970514,2.152173913,14.52199072,0
120.46875,0.398634028,1.454013378,11.42894549,0
128.59375,-0.398107541,15.18812709,47.02982999,0
93.78125,2.521262046,2.363712375,20.08482815,0
75.734375,8.210833977,12.33277592,36.37485482,1
108.109375,0.707548854,1.482441472,11.43048758,0
134.4296875,0.120022572,4.476588629,21.61676592,0
110.3046875,0.316167009,2.260869565,16.16627153,0
122.25,1.500288742,0.447324415,9.131228412,0
116.015625,-0.247928857,52.09448161,85.53011128,0
125.7734375,-0.706260118,2.673076923,17.43735019,0
100.515625,1.218228292,3.859531773,20.77528281,0
116.6953125,0.551805051,1.415551839,11.60096261,0
134.0546875,0.807616804,2.66722408,19.69583838,0
97.7421875,-0.614142075,206.5292642,38.76869466,0
86.3515625,2.139865268,30.78511706,65.28170096,0
116.0546875,-0.302616985,2.965719064,18.90872272,0
128.390625,0.33551466,0.922240803,11.66691318,0
142.1328125,-0.159492972,19.31939799,55.31542261,0
127.15625,-0.313570097,0.567725753,8.673158254,0
119.8515625,0.305539561,2.955685619,18.05585563,0
111.46875,0.025492944,1.453177258,11.80500638,0
41.3203125,19.89897188,12.45986622,44.0085606,1
112.9140625,-0.20418534,1.555183946,14.32527521,0
96.84375,0.652228967,0.85367893,10.25915831,0
92.3125,1.622829725,15.22742475,43.24566346,1
105.265625,1.910209047,2.556856187,15.69342399,0
135.390625,0.159308991,3.10367893,17.49106661,0
119.0859375,-0.336793784,2.299331104,17.81334003,0
85.84375,1.754021675,1.193979933,13.05605988,0
108.21875,0.379507788,2.29264214,14.48490089,0
132.2421875,-0.265723345,3.321070234,21.4709633,0
123.6640625,-0.260104376,0.671404682,12.12297158,0
88.953125,1.789272684,4.318561873,27.15362014,0
88.7578125,3.987579956,115.0844482,102.8564707,1
98.640625,0.429363946,3.130434783,16.90257476,0
114.5390625,-0.18326175,2.171404682,16.43920242,0
10.015625,39.75576706,100.2065217,74.32885883,1
123.1875,-0.218687384,1.785117057,17.08638721,0
87.296875,1.500303972,0.748327759,10.51154989,0
102.71875,-0.217881336,10.58444816,40.36187138,0
96.6953125,0.729575756,0.72993311,10.74506064,0
80.2109375,3.324662015,1.844481605,12.3403881,0
120.8671875,0.036700866,1.79180602,14.59787517,0
109.109375,1.271874784,2.610367893,16.94093693,0
105.25,-0.163286527,5.239130435,27.40538007,0
113.2734375,0.546704967,4.099498328,19.9236662,0
112.34375,-0.272195333,2.281772575,18.05107124,0
114.359375,0.096738923,1.266722408,12.63832877,0
125.984375,0.273308611,2.773411371,19.09086691,0
137.640625,-0.394360227,3.061036789,17.8652178,0
140.7578125,0.115754705,4.894648829,25.64761076,0
105.40625,0.011481397,3.408862876,20.80630263,0
98.8046875,1.455250917,1.647993311,15.43133472,0
117.6953125,-0.189139839,4.073578595,23.92961958,0
95.640625,0.689028419,1.730769231,13.33838313,0
157.375,0.338676214,2.019230769,14.1655453,0
80.1171875,2.957205662,1.839464883,12.50067481,0
76.0546875,0.936654202,12.50250836,42.66156574,1
139.125,-0.370637222,37.51505017,71.63059459,0
134.34375,-0.264728502,3.188963211,18.43467392,0
126.359375,-0.656425154,3.873745819,21.69020122,0
68.1015625,8.442367704,5.709866221,31.01071025,1
119.640625,0.064574193,2.847826087,17.73113733,0
127.265625,-0.610044132,5.418060201,25.24708947,0
139.2265625,0.028762041,73.58110368,91.25480302,0
121.6328125,-0.392290584,3.805183946,23.08653214,0
124.2734375,-0.524675873,3.225752508,15.25576394,0
124.875,-0.694499652,7.424749164,30.60786381,0
137.265625,-0.409392485,4.176421405,24.54781313,0
105.140625,3.639246019,31.8361204,59.58570652,1
135.9921875,0.997743795,0.907190635,11.90046155,0
124.59375,-0.331439442,1.031772575,12.58419114,0
127.859375,-0.038133319,21.30100334,57.96898057,0
117.9140625,-1.135840371,3.019230769,21.22113538,0
140.8515625,-0.016207912,3.340301003,21.28494564,0
127.359375,0.734740131,2.283444816,13.37036458,0
114.7578125,-0.147487733,1.871237458,16.70885278,0
120.3671875,0.013166096,2.349498328,13.46213287,0
135.359375,0.418979476,4.093645485,23.41928271,0
144.9453125,-1.011004349,7.689799331,37.92238063,0
129.1875,-0.618410139,1.746655518,18.54359044,0
95.5625,1.458504286,2.369565217,15.53060018,0
136.7734375,0.088295268,0.513377926,9.480696193,0
135.6171875,0.022932035,33.05852843,69.0162352,0
131.4453125,-0.297258421,1.498327759,12.96847853,0
125.6328125,-0.699509341,6.929765886,28.85548267,0
93.7421875,0.88564224,6.222408027,27.46150908,0
105.7109375,-1.75E-05,0.87458194,11.08779148,0
136.34375,-0.290226312,6.679765886,31.10625267,0
145.8125,-0.238531543,4.471571906,26.44964348,0
103.3515625,0.853419661,2.050167224,13.72706326,0
108.6875,-0.531247702,2.606187291,18.16160994,0
110.6875,-0.409667198,6.406354515,29.50121181,0
113.3515625,1.159630302,1.831103679,13.38589468,0
123.921875,-0.184835034,3.439799331,18.26483604,0
126,-0.936392161,118.3235786,91.53156964,0
90.0625,1.783619896,0.948996656,11.7898931,0
116.28125,1.659615188,3.675585284,22.29139881,0
117.8671875,-0.306437434,2.697324415,16.66601973,0
120.40625,-0.099090105,2.580267559,17.01419077,0
108.40625,0.29465505,2.400501672,16.69225582,0
93.265625,0.454687504,1.684782609,16.48547965,0
13.953125,20.0925461,135.3586957,55.87221984,1
102.9921875,0.064450963,2.803511706,17.58345664,0
115.3046875,0.170875733,13.23494983,43.50595795,0
126.4609375,0.013633896,1.147157191,11.89397491,0
99.4296875,0.636881699,0.387123746,8.683190316,0
97.1484375,0.444740248,1.090301003,12.54830957,0
77.7578125,2.807898626,1.286789298,14.048192,0
72.671875,2.472894826,3.68729097,27.03811021,0
92.1796875,0.752646038,0.74916388,11.04554077,0
112.4140625,-0.209740061,14.72157191,44.36243141,0
80.8828125,4.244018828,1.47909699,16.12665375,0
128.0703125,-0.160256946,3.065217391,18.76774329,0
158.9375,-0.384349496,2.386287625,14.13029239,0
127.890625,-0.107632494,2.358695652,13.01828915,0
150.6796875,-0.725332611,13.32274247,44.87332059,0
92.6015625,0.57183843,23.74749164,58.85833953,1
98.09375,-0.1035537,1.954849498,14.36805851,0
108.65625,0.117573425,1.376254181,14.5171069,0
119.84375,0.527354634,2.575250836,17.33185411,0
113.9140625,0.57043538,1.130434783,11.69074943,0
105.40625,-0.216919297,3.029264214,18.42561598,0
133.6484375,-0.025068583,2.614548495,14.76321773,0
104.1796875,-0.177771862,4.02090301,22.22216942,0
91.84375,1.612388111,3.301839465,18.84117822,0
102.5234375,0.464820252,4.637959866,22.15678846,0
108.96875,0.25584046,3.368729097,22.00080552,0
34.0859375,25.10418984,110.9565217,79.35646125,1
117.5859375,0.15540675,1.139632107,14.43355441,0
91.2578125,1.035147359,5.064381271,27.51515306,0
122.5,-0.216721727,5.964046823,30.30584695,0
77.1171875,1.911513475,2.141304348,14.86525656,0
119.3125,-0.675699635,33.56187291,65.68280689,0
132,-0.785820127,1.306020067,13.96136561,0
126.3359375,0.007361578,2.464882943,17.92700559,0
111.703125,0.600006493,2.206521739,15.28152723,0
115.34375,0.107620564,0.561036789,9.24338977,0
145.9296875,0.002824321,81.32107023,74.76236997,0
129.3984375,0.40126969,81.0451505,92.26161347,0
117.046875,0.393416247,3.205685619,21.32758121,0
108.7421875,0.184532007,2.014214047,18.60342954,0
107.5859375,0.864955825,1.656354515,13.42032607,0
125.1171875,-0.403626809,1.048494983,10.08870305,0
129.609375,0.752458922,101.4640468,98.48006884,0
136.9921875,0.073257904,3.14548495,18.90144934,0
117.6171875,0.201990684,2.185618729,17.80521683,0
109.75,2.287948092,2.60367893,21.44379259,0
133.8203125,0.353121231,0.982441472,9.486067555,0
101.21875,0.155970262,0.83361204,12.42932827,0
110.265625,-0.248816819,5.56187291,27.82747285,0
94.3359375,0.862443635,4.530100334,23.18754272,0
72.7734375,5.348058165,5.566053512,27.99151481,0
123.9140625,-0.403105262,1.614548495,13.06772003,0
86.3125,0.437271542,1.360367893,11.37112172,0
107.84375,1.204060687,2.91638796,15.7235109,0
117.3359375,-0.544381902,4.212374582,24.60830367,0
97.9453125,1.133683571,98.51003344,87.27146399,0
166.3671875,1.372401012,3.906354515,20.98883904,0
124.2421875,-0.407546779,1.071906355,9.942468959,0
115.7109375,-0.154573731,2.492474916,14.83636871,0
37.6640625,13.13504707,7.785117057,27.56202757,1
123.7734375,-0.286701399,4.182274247,22.59314174,0
112.0546875,-0.380531784,89.73578595,93.48736125,0
113.765625,0.065312604,2.177257525,14.3011805,0
108.96875,0.47540891,2.467391304,15.44598226,0
147.875,-0.30883674,11.14715719,37.91938399,0
140.46875,-0.279004387,5.005852843,29.42482285,0
138.953125,-0.222009483,4.272575251,24.04822253,0
132.40625,-0.333091028,6.320234114,29.2643406,0
95.5,1.913962707,13.12876254,50.84656382,0
117.4140625,-0.245362272,3.836120401,22.43798364,0
81.7109375,2.498071573,0.971571906,10.804551,0
126.9375,0.479897222,1.330267559,11.95604213,0
158,-0.703953585,1.06187291,13.45578109,0
128.4140625,-0.355371071,3.392976589,24.79132476,0
57.1171875,13.61856663,5.847826087,32.38437503,1
99.4296875,0.875581401,1.870401338,16.96684038,0
113.9140625,0.123506818,4.049331104,23.92417805,0
118.640625,0.34109055,0.548494983,8.840948137,0
112.078125,-0.363595904,3.947324415,23.79851464,0
108.5,-0.269748206,2.214046823,16.90904262,0
98.359375,0.182466129,0.837792642,12.74730386,0
133.671875,-0.063470228,1.092809365,14.89384674,0
113.8046875,0.350060131,1.18645485,11.87882734,0
117.515625,0.029154918,1.383779264,14.78595457,0
135.046875,-0.207499392,2.147157191,12.58217472,0
92.7734375,1.361122525,43.40050167,74.42784636,1
128.3515625,0.31270953,1.745819398,13.58100708,0
126.1953125,0.17125582,3.724080268,23.29756878,0
94.3359375,1.308057594,1.069397993,9.937313553,0
113.7421875,0.018053078,4.705685619,27.12988087,0
95.9140625,1.278809355,0.990802676,9.543024332,0
118.6640625,-0.082263703,2.649665552,14.61953983,0
111.9765625,0.734632732,2.029264214,16.23922271,0
111.1015625,-0.020184763,1.821070234,13.86411928,0
101.7109375,0.316490633,0.892140468,10.73242072,0
142.9765625,0.012798294,2.523411371,15.63992684,0
111.0859375,1.287524951,3.897157191,21.42991124,0
135.28125,-0.138744159,5.476588629,28.83742842,0
136.515625,-0.171033781,4.2090301,25.99613655,0
134.453125,-0.3655176,2.369565217,13.93794933,0
143.9765625,0.150213127,2.117892977,12.00962466,0
128.15625,-0.005819915,4.193979933,22.25815766,0
102.65625,1.46064753,2.157190635,13.62930298,0
56.734375,4.848252368,24.4506689,55.1090443,1
144.3671875,0.622874332,2.948996656,17.1575887,0
126.2265625,-0.617176245,3.137123746,19.12753168,0
98.6171875,0.478924989,3.31187291,23.16352858,0
126.3515625,0.265195008,1.701505017,14.07227038,0
82.203125,0.633961756,2.43812709,14.09257559,0
84.453125,2.201713999,2.258361204,16.11629886,0
87.203125,2.066137417,0.961538462,12.77651452,0
112.0546875,-0.129581078,44.35702341,77.8333727,0
122.65625,-0.244208706,2.316053512,14.83162275,0
131.3515625,-0.074690499,3.29264214,22.62962614,0
132.515625,-0.290893308,3.505852843,19.32465455,0
82.2265625,2.478419494,4.815217391,27.13431479,0
125,0.267231587,1.014214047,10.05955337,0
138.703125,-0.456275165,3.851170569,19.1598955,0
113.15625,1.663129775,5.757525084,31.24273404,0
122.640625,-0.333959472,1.894648829,12.95085662,0
145.8515625,0.217525923,5.22826087,28.10555065,0
120.96875,-0.5908195,5.939799331,27.64952759,0
117.8984375,1.108855452,7.095317726,28.67991871,0
82.1640625,4.238586499,15.2826087,45.35525396,0
114.3203125,-0.507298239,1.525919732,13.13902369,0
93.3828125,1.190951871,1.801003344,11.95261823,0
117.8359375,-0.358588237,1.821070234,13.19691705,0
121.3359375,-0.039742082,2.424749164,16.85503377,0
101.5703125,3.841251569,2.590301003,14.27873643,0
139.59375,0.773024079,89.39381271,84.82847889,0
130.765625,-0.163532815,7.643812709,33.8812142,0
136.078125,0.205200849,5.12458194,29.15206982,0
95.0390625,0.933803193,4.948160535,23.24942524,0
107.6484375,-0.456953825,3.284280936,17.21051403,0
135.6171875,-0.25104022,1.47993311,16.03065934,0
136.65625,0.401621844,2.280936455,16.10904536,0
114.9609375,0.058602053,16.96822742,46.38082863,0
111.8359375,0.935002315,1.553511706,15.62070209,0
110.59375,-0.415347091,2.93645485,17.2921283,0
121.921875,-0.28414314,2.227424749,14.39121749,0
138.28125,-0.341407951,2.821070234,19.7623783,0
118.5,-0.19899139,208.6295987,45.18385807,0
99.8515625,0.484693408,1.272575251,12.80289018,0
77.0234375,2.605826138,7.808528428,36.83023007,1
139.0234375,-0.713381389,27.37207358,65.97863384,0
128.234375,-0.844584547,2.87458194,22.43670375,0
152.75,-0.371996532,2.709866221,18.31639258,0
107.171875,-0.353202237,2.852842809,21.22018074,0
109.5625,1.814581705,5.351170569,25.6453251,0
105.5234375,-1.022955053,23.8770903,44.2263951,0
134.9140625,-0.554957267,4.455685619,26.85929912,0
103.3828125,0.148806184,2.768394649,16.96718368,0
117.5546875,-0.563010283,2.489966555,14.23239039,0
104.046875,0.093056486,3.311036789,18.00706602,0
98.078125,0.641073274,0.91722408,9.776978163,1
131.1171875,-0.533686621,1.102842809,10.56514867,0
98.8671875,0.41102218,1.485785953,18.15238263,0
136.6171875,-0.053703182,0.872073579,9.323677346,0
